Time,phi,theta,psi,f_x,f_y,f_z,w_x,w_y,w_z,
0,-0.96502560377121,2.32841467857361,-47.7902488708496,0,0,0,0,0,0, 
0.008333333333333,-0.965887248516083,2.32855200767517,-47.7895355224609,-0.399708271026611,-0.143361896276474,9.96720027923584,2.60450673103333,0.672860383987427,-0.04342894256115, 
0.016666666666667,-0.966131746768951,2.32852411270142,-47.7898445129395,-0.410441905260086,-0.131580919027329,9.97331523895264,2.68721485137939,0.656287848949432,-0.17085973918438, 
0.025,-0.966480731964111,2.32840204238892,-47.7890548706055,-0.415449351072311,-0.15788459777832,9.95558452606201,2.66651892662048,0.643147826194763,-0.034566406160593, 
0.033333333333333,-0.966490864753723,2.32787680625916,-47.7897262573242,-0.411185264587402,-0.146212592720985,9.97662353515625,2.71743965148926,0.596888482570648,-0.216043278574944, 
0.041666666666667,-0.966399192810059,2.32780361175537,-47.7899551391602,-0.4063900411129,-0.156658485531807,9.9932165145874,2.72458600997925,0.652087211608887,-0.178595244884491, 
0.05,-0.966302633285522,2.32759118080139,-47.7899856567383,-0.403046697378159,-0.15547701716423,9.95477771759033,2.72673773765564,0.632287383079529,-0.139098092913628, 
0.058333333333333,-0.966081202030182,2.32754254341125,-47.7895965576172,-0.408434122800827,-0.144693925976753,9.96609115600586,2.73577952384949,0.651959180831909,-0.076983585953713, 
0.066666666666667,-0.966382324695587,2.32731437683105,-47.7894630432129,-0.410482197999954,-0.17676155269146,9.95370578765869,2.67919754981995,0.631365239620209,-0.117940746247768, 
0.075,-0.966626763343811,2.32745718955994,-47.7890396118164,-0.417378216981888,-0.169572338461876,9.96896266937256,2.67981290817261,0.675396203994751,-0.076881140470505, 
0.083333333333333,-0.966083407402039,2.32766056060791,-47.7893371582031,-0.408600032329559,-0.165128916501999,9.95790386199951,2.78260254859924,0.683541476726532,-0.168503254652023, 
0.091666666666667,-0.966377735137939,2.3263795375824,-47.7892150878906,-0.409054547548294,-0.1801977455616,9.95878982543945,2.67417740821838,0.50424188375473,-0.090251758694649, 
0.1,-0.966264426708221,2.32700705528259,-47.7889442443848,-0.3991659283638,-0.165942534804344,9.95610809326172,2.72817230224609,0.733079373836517,-0.100574292242527, 
0.108333333333333,-0.965873718261719,2.32655882835388,-47.7892799377441,-0.38997957110405,-0.155465349555016,9.96332740783691,2.75993394851685,0.604777693748474,-0.164481818675995, 
0.116666666666667,-0.966011166572571,2.3266396522522,-47.789478302002,-0.406653791666031,-0.160528093576431,9.97988414764404,2.70017576217651,0.668403506278992,-0.156208410859108, 
0.125,-0.965403735637665,2.32673573493958,-47.7892799377441,-0.408202528953552,-0.147816956043243,9.96714115142822,2.78221774101257,0.670042753219605,-0.095758803188801, 
0.133333333333333,-0.965421974658966,2.32576870918274,-47.7896118164063,-0.40155491232872,-0.160393044352531,9.98836994171143,2.71480178833008,0.543534100055695,-0.177186474204063, 
0.141666666666667,-0.965929627418518,2.32645964622498,-47.7896423339844,-0.388174951076508,-0.145309135317802,9.9655179977417,2.64971590042114,0.740661263465881,-0.121962197124958, 
0.15,-0.965535163879394,2.32574939727783,-47.788948059082,-0.392255485057831,-0.173196062445641,9.97685432434082,2.75937032699585,0.572093963623047,-0.053136736154556, 
0.158333333333333,-0.965874552726746,2.32587647438049,-47.7892112731934,-0.390140533447266,-0.162148758769035,9.96901226043701,2.67189764976501,0.675088763237,-0.154364183545113, 
0.166666666666667,-0.965934097766876,2.32665634155273,-47.7895889282227,-0.4076968729496,-0.181743502616882,9.97413539886475,2.71067762374878,0.7524693608284,-0.178390339016914, 
0.175,-0.965761780738831,2.32621073722839,-47.7887916564941,-0.379258662462234,-0.146623879671097,9.95962047576904,2.72781372070312,0.603548228740692,-0.03226113319397, 
0.183333333333333,-0.965910017490387,2.32571339607239,-47.7889404296875,-0.406535804271698,-0.165196970105171,9.97369956970215,2.69830584526062,0.600141584873199,-0.153493314981461, 
0.191666666666667,-0.965680241584778,2.32548689842224,-47.788703918457,-0.415862709283829,-0.151422068476677,9.95890331268311,2.73683023452759,0.63100677728653,-0.088484384119511, 
0.2,-0.965739786624908,2.32532858848572,-47.7891693115234,-0.399363964796066,-0.142825350165367,9.98329257965088,2.71042156219482,0.641610980033875,-0.18927638232708, 
0.208333333333333,-0.965224862098694,2.32555985450745,-47.7892532348633,-0.409096896648407,-0.164238288998604,9.95065879821777,2.77412414550781,0.686230957508087,-0.146321311593056, 
0.216666666666667,-0.965113520622253,2.32602190971375,-47.7891578674316,-0.394700437784195,-0.163628414273262,9.95863246917725,2.72901749610901,0.713356494903564,-0.121501132845879, 
0.225,-0.965648949146271,2.32640194892883,-47.7885322570801,-0.397436648607254,-0.154630407691002,9.94804000854492,2.64413142204285,0.703674137592316,-0.069504216313362, 
0.233333333333333,-0.96544224023819,2.32598280906677,-47.7879371643066,-0.398234754800797,-0.175183206796646,9.97062492370606,2.73775196075439,0.607569634914398,-0.062767677009106, 
0.241666666666667,-0.96538919210434,2.32558488845825,-47.7881011962891,-0.423117250204086,-0.157405242323875,9.96864032745361,2.71805477142334,0.611565470695496,-0.143580600619316, 
0.25,-0.965110301971436,2.32577252388,-47.7882308959961,-0.408206224441528,-0.137346565723419,9.94916820526123,2.74996972084045,0.681184887886047,-0.150009766221046, 
