Time,phi,theta,psi,f_x,f_y,f_z,w_x,w_y,w_z,
0,-0.928338944911957,2.46102714538574,13.5657110214233,0,0,0,0,0,0, 
0.008333333333333,-0.929048836231232,2.46189284324646,13.5656871795654,-0.408464729785919,-0.140044808387756,9.95441627502441,3.02938270568848,-0.953566670417785,0.938415944576263, 
0.016666666666667,-0.928592503070831,2.46187973022461,13.5654039382935,-0.390223771333694,-0.139905899763107,9.96609973907471,3.16485667228699,-1.0553320646286,0.889364719390869, 
0.025,-0.928285658359528,2.46245098114014,13.5654907226563,-0.421892762184143,-0.123712554574013,9.96016979217529,3.15056395530701,-0.989580452442169,0.950224161148071, 
0.033333333333333,-0.928479254245758,2.46331167221069,13.5639572143555,-0.418867975473404,-0.133618339896202,9.94425010681152,3.08847522735596,-0.949545383453369,0.81280380487442, 
0.041666666666667,-0.92955607175827,2.4635922908783,13.5645093917847,-0.390666127204895,-0.138111546635628,9.95018768310547,2.98335385322571,-1.02449250221252,1.00678026676178, 
0.05,-0.929600715637207,2.46355772018433,13.5644378662109,-0.405990242958069,-0.125353261828423,9.95288181304932,3.10076928138733,-1.05863630771637,0.941925048828125, 
0.058333333333333,-0.929572105407715,2.46328163146973,13.5648307800293,-0.410814344882965,-0.140953600406647,9.94772052764893,3.11647129058838,-1.09003937244415,0.987748980522156, 
0.066666666666667,-0.930085003376007,2.46256017684937,13.5639486312866,-0.417303949594498,-0.143555909395218,9.95910739898682,3.04772281646729,-1.14065313339233,0.892361521720886, 
0.075,-0.929780542850494,2.46168208122253,13.5641326904297,-0.418967217206955,-0.15656977891922,9.97045707702637,3.15058922767639,-1.16268134117126,0.960162281990051, 
0.083333333333333,-0.929944694042206,2.46028208732605,13.5634422302246,-0.408744156360626,-0.133289441466331,9.94638538360596,3.0906777381897,-1.22202968597412,0.879554450511932, 
0.091666666666667,-0.930160582065582,2.4605119228363,13.5634279251099,-0.398046672344208,-0.115233823657036,9.96251392364502,3.08990907669067,-1.02984595298767,0.937954783439636, 
0.1,-0.929395377635956,2.45977258682251,13.5631132125855,-0.409676492214203,-0.12388950586319,9.94632244110107,3.20112657546997,-1.14254856109619,0.896408677101135, 
0.108333333333333,-0.930026948451996,2.46031928062439,13.5630359649658,-0.408243626356125,-0.128739029169083,9.95888328552246,3.03980779647827,-0.990604877471924,0.932627022266388, 
0.116666666666667,-0.92959600687027,2.46087622642517,13.5627822875977,-0.41888365149498,-0.138287156820297,9.95932674407959,3.15840196609497,-0.987838625907898,0.9300656914711, 
0.125,-0.930040180683136,2.46059799194336,13.5627994537354,-0.434090375900269,-0.136621654033661,9.93723773956299,3.06091356277466,-1.09019303321838,0.941284716129303, 
0.133333333333333,-0.929741024971008,2.46072626113892,13.562032699585,-0.411060571670532,-0.123534373939037,9.93571376800537,3.14521050453186,-1.0375303030014,0.859344840049744, 
0.141666666666667,-0.93000590801239,2.46091270446777,13.5619983673096,-0.410825252532959,-0.140617549419403,9.95887184143066,3.08378744125366,-1.0347638130188,0.935956835746765, 
0.15,-0.930635511875153,2.46096420288086,13.5624408721924,-0.404598623514175,-0.144688025116921,9.95161437988281,3.02592468261719,-1.0507984161377,1.03124177455902, 
0.158333333333333,-0.930633664131165,2.46087622642517,13.5626840591431,-0.401050388813019,-0.135697156190872,9.97359085083008,3.11478090286255,-1.06811368465424,0.96925550699234, 
0.166666666666667,-0.93090957403183,2.46059083938599,13.5625925064087,-0.403354346752167,-0.151354566216469,9.95668601989746,3.07437419891357,-1.08815681934357,0.947137534618378, 
0.175,-0.93019300699234,2.46041798591614,13.5618305206299,-0.405580073595047,-0.132532641291618,9.95815277099609,3.20435380935669,-1.07615661621094,0.847562313079834, 
0.183333333333333,-0.930236577987671,2.46000790596008,13.5610914230347,-0.39961963891983,-0.144799664616585,9.96727752685547,3.10660982131958,-1.1020781993866,0.854836702346802, 
0.191666666666667,-0.931024253368378,2.4597647190094,13.561074256897,-0.39780780673027,-0.135514423251152,9.97023105621338,3.02049446105957,-1.08586418628693,0.937186360359192, 
0.2,-0.931191742420196,2.46072196960449,13.561014175415,-0.422933638095856,-0.131166011095047,9.97257328033447,3.08791136741638,-0.940657198429108,0.936059534549713, 
0.208333333333333,-0.93047571182251,2.46092915534973,13.5600852966309,-0.409338027238846,-0.130450174212456,9.95896816253662,3.2063512802124,-1.02971768379211,0.828274667263031, 
0.216666666666667,-0.93077003955841,2.46023941040039,13.5603046417236,-0.404415428638458,-0.12120097130537,9.97499942779541,3.06957125663757,-1.13791227340698,0.996867597103119, 
0.225,-0.930328845977783,2.45896577835083,13.560528755188,-0.404908150434494,-0.127370268106461,9.94656562805176,3.16744351387024,-1.21142518520355,0.963697135448456, 
0.233333333333333,-0.93042004108429,2.45816421508789,13.5595932006836,-0.417422831058502,-0.133577227592468,9.98050308227539,3.09841299057007,-1.14779937267303,0.865210354328156, 
0.241666666666667,-0.930638670921326,2.45795679092407,13.5596294403076,-0.402153521776199,-0.115164011716843,9.92521381378174,3.08768081665039,-1.08317482471466,0.943948686122894, 
0.25,-0.93150806427002,2.45907878875732,13.5587730407715,-0.399198889732361,-0.127801060676575,9.95070648193359,3.00538206100464,-0.918116629123688,0.874738931655884, 
0.258333333333333,-0.931811332702637,2.45936608314514,13.5588397979736,-0.411388695240021,-0.125600248575211,9.96377563476563,3.07968950271606,-1.02305817604065,0.948764085769653, 
0.266666666666667,-0.931495666503906,2.45987057685852,13.5587005615234,-0.422246843576431,-0.153509184718132,9.96684169769287,3.14334058761597,-0.994139730930328,0.953656315803528, 
0.275,-0.932269632816315,2.45949029922485,13.558985710144,-0.409479081630707,-0.144607394933701,9.95405387878418,3.02146816253662,-1.1028208732605,0.973405063152313, 
0.283333333333333,-0.931641578674316,2.45947551727295,13.5585241317749,-0.426645636558533,-0.14305005967617,9.96888637542725,3.18596291542053,-1.05566513538361,0.878171324729919, 
0.291666666666667,-0.931416988372803,2.46001195907593,13.5583448410034,-0.403487712144852,-0.123267151415348,9.95135498046875,3.14267468452454,-0.992833435535431,0.920434713363647, 
0.3,-0.930507957935333,2.45922422409058,13.5584764480591,-0.402283728122711,-0.123781323432922,9.9599609375,3.21541905403137,-1.14813256263733,0.971074163913727, 
0.308333333333333,-0.930458664894104,2.45821928977966,13.5581340789795,-0.402974665164948,-0.128768905997276,9.94676780700684,3.12274694442749,-1.17738401889801,0.896536707878113, 
0.316666666666667,-0.930877208709717,2.45812582969666,13.5580492019653,-0.411039054393768,-0.134260267019272,9.95405101776123,3.05743074417114,-1.06724274158478,0.93577778339386, 
0.325,-0.930590152740478,2.45746636390686,13.5579433441162,-0.418727606534958,-0.132971882820129,9.94100379943848,3.15071725845337,-1.13570952415466,0.926172196865082, 
0.333333333333333,-0.929783403873444,2.45792675018311,13.5585451126099,-0.411303550004959,-0.121173270046711,9.95972156524658,3.19974327087402,-1.00067138671875,1.01717960834503, 
0.341666666666667,-0.93008029460907,2.45707774162292,13.5588397979736,-0.417632520198822,-0.138006061315537,9.95013236999512,3.07853674888611,-1.15994083881378,0.974327147006988, 
0.35,-0.930692911148071,2.45786786079407,13.5589256286621,-0.41269463300705,-0.134191334247589,9.93687629699707,3.03232836723328,-0.959329843521118,0.970254421234131, 
0.358333333333333,-0.931904911994934,2.45716667175293,13.5591678619385,-0.403669148683548,-0.135761722922325,9.93926334381104,2.96890783309937,-1.14178025722504,0.96874326467514, 
0.366666666666667,-0.931826293468475,2.45748519897461,13.5588350296021,-0.417551249265671,-0.119723856449127,9.92801761627197,3.11654829978943,-1.01632177829742,0.933190703392029, 
0.375,-0.932214736938477,2.45805096626282,13.5588178634644,-0.406596034765244,-0.125976130366325,9.97604942321777,3.06898236274719,-0.988786339759827,0.938876986503601, 
0.383333333333333,-0.932119369506836,2.45813035964966,13.5583086013794,-0.405766844749451,-0.126694992184639,9.97783660888672,3.11939144134521,-1.04342150688171,0.872920393943787, 
0.391666666666667,-0.932222425937653,2.45857262611389,13.5574922561646,-0.425884753465652,-0.125375881791115,9.94190979003906,3.10814666748047,-1.00292551517487,0.842337012290955, 
0.4,-0.932502150535584,2.45771384239197,13.5571222305298,-0.411352336406708,-0.128434360027313,9.92348575592041,3.0742335319519,-1.15771222114563,0.915875434875488, 
0.408333333333333,-0.932285606861114,2.45830678939819,13.5562324523926,-0.412127822637558,-0.135629400610924,9.94030857086182,3.14646553993225,-0.982690155506134,0.834422171115875, 
0.416666666666667,-0.932581901550293,2.45852303504944,13.5563106536865,-0.411402493715286,-0.129357397556305,9.97522163391113,3.07044267654419,-1.0286420583725,0.94738095998764, 
0.425,-0.93181723356247,2.45826005935669,13.5556993484497,-0.418839931488037,-0.141186460852623,9.95186138153076,3.21009111404419,-1.0884770154953,0.866030156612396, 
0.433333333333333,-0.931750595569611,2.45896744728088,13.5558910369873,-0.400079309940338,-0.132121697068214,9.93573474884033,3.11219358444214,-0.970267355442047,0.977605760097504, 
0.441666666666667,-0.932847082614899,2.45847058296204,13.5556507110596,-0.423025578260422,-0.118502452969551,9.97849273681641,2.98514676094055,-1.11626839637756,0.908319234848022, 
0.45,-0.933236837387085,2.45786881446838,13.5553588867188,-0.416616052389145,-0.110440663993359,9.96203708648682,3.06314253807068,-1.12602746486664,0.899174988269806, 
0.458333333333333,-0.934246301651001,2.45806527137756,13.5552768707275,-0.425765752792358,-0.135293215513229,9.98097229003906,2.99388146400452,-1.03291964530945,0.931448817253113, 
0.466666666666667,-0.934662938117981,2.45805215835571,13.5558710098267,-0.414783418178558,-0.122115075588226,9.94054412841797,3.05374145507812,-1.05679202079773,1.0281937122345, 
0.475,-0.934364438056946,2.45838642120361,13.555456161499,-0.410791724920273,-0.125789865851402,9.95211505889893,3.1537401676178,-1.01739740371704,0.891004085540772, 
0.483333333333333,-0.934507668018341,2.4590437412262,13.5549182891846,-0.398325651884079,-0.129644528031349,9.95982646942139,3.09236836433411,-0.973878920078278,0.884113788604736, 
0.491666666666667,-0.933822393417358,2.4586911201477,13.5549392700195,-0.423613995313644,-0.134408593177795,9.9636697769165,3.1961567401886,-1.10018253326416,0.942309260368347, 
0.5,-0.93349015712738,2.45946741104126,13.5552654266357,-0.424479067325592,-0.133019164204598,9.92334651947022,3.14436531066895,-0.963018476963043,1.02985882759094, 
0.508333333333333,-0.933803617954254,2.45889973640442,13.5557165145874,-0.415428727865219,-0.131369933485985,9.92907905578613,3.0746431350708,-1.12564325332642,0.992410838603973, 
0.516666666666667,-0.93296092748642,2.45892906188965,13.5552425384521,-0.403448522090912,-0.126840963959694,9.93304634094238,3.20919442176819,-1.05105447769165,0.886085987091064, 
0.525,-0.933272123336792,2.45951890945435,13.5557994842529,-0.412334889173508,-0.140322878956795,9.93889427185059,3.07515525817871,-0.986250519752502,1.00703644752502, 
0.533333333333333,-0.933175146579742,2.46042704582214,13.5560722351074,-0.417001217603684,-0.128857329487801,9.975341796875,3.11665081977844,-0.946932733058929,0.975864171981812, 
