Time,phi,theta,psi,f_x,f_y,f_z,w_x,w_y,w_z,Mag_X,Mag_Y,Mag_Z,
0,-1.17170083522797,0.72316175699234,116.758903503418,0,0,0,0,0,0,0.470703125,-0.23828125,-0.89892578125, 
0.008333333333333,-1.17212736606598,0.723474204540253,116.759117126465,-0.093997783958912,-0.246213212609291,9.88586044311523,-3.02652645111084,-2.79694604873657,0.052573215216398,0.46728515625,-0.23828125,-0.89697265625, 
0.016666666666667,-1.17206418514252,0.723908841609955,116.759407043457,-0.08632130920887,-0.243102446198463,9.89742565155029,-2.95734262466431,-2.77496933937073,0.048526167869568,0.47265625,-0.23681640625,-0.8984375, 
0.025,-1.17222130298615,0.724048674106598,116.759117126465,-0.08776181936264,-0.243240937590599,9.89093208312988,-2.99320268630981,-2.81728410720825,-0.008683225139976,0.46923828125,-0.2373046875,-0.89990234375, 
0.033333333333333,-1.17252540588379,0.7232466340065,116.759178161621,-0.115815512835979,-0.241080805659294,9.90425872802734,-3.0010404586792,-2.92171287536621,0.026651609688997,0.46923828125,-0.23583984375,-0.89990234375, 
0.041666666666667,-1.17237567901611,0.7237948179245,116.759162902832,-0.086176045238972,-0.242672443389893,9.90337657928467,-2.95649743080139,-2.76877069473267,0.024346329271793,0.47021484375,-0.23583984375,-0.89794921875, 
0.05,-1.17248463630676,0.72325474023819,116.759460449219,-0.090089991688728,-0.238036185503006,9.88629245758057,-2.97819256782532,-2.89238524436951,0.051369346678257,0.46923828125,-0.23779296875,-0.8994140625, 
0.058333333333333,-1.17270529270172,0.723680913448334,116.759094238281,-0.093635901808739,-0.218737229704857,9.91780376434326,-3.00080990791321,-2.78262758255005,-0.017801892012358,0.46923828125,-0.2373046875,-0.900390625, 
0.066666666666667,-1.17290759086609,0.722813606262207,116.758728027344,-0.103225208818912,-0.240574762225151,9.89758968353272,-2.98854064941406,-2.92824482917786,-0.044773682951927,0.47021484375,-0.23486328125,-0.8994140625, 
0.075,-1.17299520969391,0.721960008144379,116.759231567383,-0.09140232950449,-0.243355304002762,9.86162948608398,-2.98562097549438,-2.93879818916321,0.081901520490646,0.4697265625,-0.23779296875,-0.89697265625, 
