Time,phi,theta,psi,f_x,f_y,f_z,w_x,w_y,w_z,
0,-1.35658872127533,2.08643388748169,52.5747718811035,0,0,0,0,0,0, 
0.008333333333333,-1.35625040531158,2.08759498596191,52.5752258300781,-0.356733739376068,-0.218626648187637,9.83029556274414,-0.663255035877228,0.585554242134094,-1.25120425224304, 
0.016666666666667,-1.35650885105133,2.0888557434082,52.5755424499512,-0.360088407993317,-0.236794859170914,9.84491539001465,-0.735128521919251,0.598668694496155,-1.26262807846069, 
0.025,-1.35662007331848,2.08930015563965,52.5756187438965,-0.367999851703644,-0.217782407999039,9.87330532073975,-0.715251922607422,0.50000274181366,-1.29495334625244, 
0.033333333333333,-1.35637009143829,2.08979630470276,52.5758781433106,-0.368364244699478,-0.23147314786911,9.85700416564941,-0.673500657081604,0.505714654922485,-1.27418005466461, 
0.041666666666667,-1.35664880275726,2.08956813812256,52.5756683349609,-0.375767827033997,-0.245978951454163,9.82495880126953,-0.73446249961853,0.422468364238739,-1.33965003490448, 
0.05,-1.3562912940979,2.09051299095154,52.575798034668,-0.350896686315536,-0.249477073550224,9.86583805084229,-0.660078823566437,0.558787286281586,-1.28719198703766, 
0.058333333333333,-1.35624539852142,2.09068012237549,52.5760879516602,-0.376711964607239,-0.230857834219933,9.8622465133667,-0.697629272937775,0.468138545751572,-1.2816082239151, 
0.066666666666667,-1.35602533817291,2.08978700637817,52.5764198303223,-0.368500173091888,-0.228912428021431,9.84189033508301,-0.67811119556427,0.338786661624908,-1.2688010931015, 
0.075,-1.35606527328491,2.08972215652466,52.5767631530762,-0.35974508523941,-0.236437231302261,9.84109592437744,-0.709719240665436,0.436735540628433,-1.22208082675934, 
0.083333333333333,-1.35639679431915,2.08993768692017,52.5764083862305,-0.36961641907692,-0.236816138029098,9.86814785003662,-0.741122305393219,0.474362820386887,-1.34802603721619, 
0.091666666666667,-1.35691022872925,2.09015297889709,52.5759315490723,-0.351841181516647,-0.23086516559124,9.89351940155029,-0.761895418167114,0.474670201539993,-1.33790826797485, 
0.1,-1.35724878311157,2.09086322784424,52.575553894043,-0.350596189498901,-0.243275567889214,9.87560844421387,-0.741711378097534,0.533659756183624,-1.35043370723724, 
0.108333333333333,-1.3566609621048,2.09043145179749,52.5750122070312,-0.388720899820328,-0.253983289003372,9.84874248504639,-0.629034399986267,0.396623641252518,-1.3558896780014, 
0.116666666666667,-1.35643553733826,2.08978080749512,52.5759582519531,-0.367241263389587,-0.230815082788467,9.86453533172607,-0.67995548248291,0.36588653922081,-1.19603097438812, 
0.125,-1.35630595684052,2.0899338722229,52.5759468078613,-0.35736283659935,-0.230071365833282,9.84251976013184,-0.686896920204163,0.46567952632904,-1.29497885704041, 
0.133333333333333,-1.35612082481384,2.08931112289429,52.5760879516602,-0.35783526301384,-0.243432700634003,9.86992168426514,-0.680723905563355,0.372110784053802,-1.29052209854126, 
0.141666666666667,-1.35614097118378,2.08903884887695,52.5752830505371,-0.356790572404861,-0.240564599633217,9.86833381652832,-0.70065176486969,0.417524814605713,-1.40063750743866, 
0.15,-1.3564031124115,2.08841013908386,52.5750389099121,-0.360367745161057,-0.233947888016701,9.87175273895264,-0.733745336532593,0.372136443853378,-1.33834362030029, 
0.158333333333333,-1.35682797431946,2.08814859390259,52.5749359130859,-0.34958803653717,-0.245893284678459,9.83600997924805,-0.752392530441284,0.416244119405746,-1.30061388015747, 
0.166666666666667,-1.35653960704803,2.08938360214233,52.5754051208496,-0.357806652784348,-0.236637502908707,9.83517360687256,-0.670247673988342,0.594903409481049,-1.24628627300262, 
0.175,-1.35665500164032,2.09000873565674,52.5749435424805,-0.341448098421097,-0.2455213367939,9.83662509918213,-0.714073657989502,0.522287011146545,-1.35373783111572, 
0.183333333333333,-1.35668611526489,2.08892798423767,52.5752334594727,-0.375144809484482,-0.221995741128921,9.84011554718018,-0.707157731056213,0.317116975784302,-1.27231025695801, 
0.191666666666667,-1.35616767406464,2.08879995346069,52.575927734375,-0.361805111169815,-0.243268191814423,9.86977863311768,-0.643506407737732,0.43043440580368,-1.20871007442474, 
0.2,-1.35666692256928,2.08918857574463,52.5762405395508,-0.355002760887146,-0.238854885101318,9.86038684844971,-0.764764189720154,0.49272820353508,-1.26787900924683, 
0.208333333333333,-1.35714066028595,2.08935236930847,52.5763168334961,-0.349666714668274,-0.239412799477577,9.835280418396,-0.758872926235199,0.466191858053207,-1.2807629108429, 
0.216666666666667,-1.35672795772553,2.08821892738342,52.5761947631836,-0.364687711000442,-0.23909093439579,9.82901477813721,-0.651907920837402,0.311481893062592,-1.32382047176361, 
0.225,-1.35634052753448,2.08847784996033,52.576530456543,-0.372878015041351,-0.240714445710182,9.85439300537109,-0.65826016664505,0.478153705596924,-1.24749004840851, 
0.233333333333333,-1.35629212856293,2.08914732933044,52.5767784118652,-0.34582531452179,-0.235250040888786,9.85271167755127,-0.697552442550659,0.526897609233856,-1.27476930618286, 
0.241666666666667,-1.35702300071716,2.08944773674011,52.5764694213867,-0.375016391277313,-0.238819122314453,9.85060214996338,-0.789405107498169,0.483763247728348,-1.31290876865387, 
0.25,-1.35789680480957,2.08988475799561,52.5766448974609,-0.36789932847023,-0.23380497097969,9.86098098754883,-0.807796120643616,0.498286545276642,-1.28322196006775, 
0.258333333333333,-1.35759437084198,2.08980107307434,52.5762748718262,-0.36336475610733,-0.241930425167084,9.87686729431152,-0.66448438167572,0.43868213891983,-1.33818984031677, 
0.266666666666667,-1.3577995300293,2.08860850334167,52.5761528015137,-0.363042533397675,-0.230722099542618,9.85445022583008,-0.727316200733185,0.303720772266388,-1.32507562637329, 
0.275,-1.35747456550598,2.08975887298584,52.5767021179199,-0.366704791784286,-0.236151114106178,9.82058906555176,-0.666098117828369,0.584478437900543,-1.22587156295776, 
0.283333333333333,-1.35862672328949,2.08959603309631,52.576789855957,-0.355896860361099,-0.219334781169891,9.83181858062744,-0.84053111076355,0.42674595117569,-1.29682302474976, 
