Time,phi,theta,psi,f_x,f_y,f_z,w_x,w_y,w_z,Mag_X,Mag_Y,Mag_Z,
0,-0.700967490673065,0.654777348041534,-10.3093414306641,0,0,0,0,0,0,-0.07763671875,0.494140625,-1.111328125, 
0.008333333333333,-0.701526403427124,0.655154407024383,-10.3095331192017,-0.086043298244476,-0.112740345299244,10.034481048584,1.58495783805847,-3.15000057220459,0.468689292669296,-0.07958984375,0.494140625,-1.1083984375, 
0.016666666666667,-0.701168537139893,0.65502005815506,-10.3101720809937,-0.088505163788796,-0.105770617723465,10.024037361145,1.69881296157837,-3.22166872024536,0.383112102746963,-0.07666015625,0.49462890625,-1.111328125, 
0.025,-0.701128959655762,0.655597984790802,-10.3101215362549,-0.080891042947769,-0.108191095292568,10.0203104019165,1.65511512756348,-3.1265377998352,0.486696124076843,-0.07958984375,0.49462890625,-1.1103515625, 
0.033333333333333,-0.701359689235687,0.655282914638519,-10.309497833252,-0.080975852906704,-0.120467074215412,10.0172986984253,1.62683665752411,-3.24408054351807,0.533646881580353,-0.076171875,0.49365234375,-1.10986328125, 
0.041666666666667,-0.701073706150055,0.655045449733734,-10.3094024658203,-0.082306332886219,-0.107569046318531,10.0496206283569,1.68521165847778,-3.22481918334961,0.483827292919159,-0.0771484375,0.49365234375,-1.1103515625, 
0.05,-0.700936675071716,0.654900968074799,-10.3093557357788,-0.079387746751309,-0.116256706416607,10.0344791412354,1.67068827152252,-3.22215533256531,0.465718001127243,-0.07861328125,0.49365234375,-1.111328125, 
0.058333333333333,-0.70083498954773,0.654777467250824,-10.309760093689,-0.076676830649376,-0.105410382151604,10.0105361938477,1.6645028591156,-3.21161556243896,0.430946737527847,-0.07666015625,0.4951171875,-1.111328125, 
0.066666666666667,-0.700752019882202,0.65531313419342,-10.3093490600586,-0.080553315579891,-0.089972198009491,10.0217237472534,1.66397750377655,-3.14214968681335,0.509748935699463,-0.078125,0.49462890625,-1.1083984375, 
0.075,-0.701414704322815,0.655670821666718,-10.309573173523,-0.071158774197102,-0.099986664950848,10.0345134735107,1.57209944725037,-3.15384268760681,0.461927145719528,-0.07470703125,0.494140625,-1.1123046875, 
0.083333333333333,-0.701358437538147,0.655935108661652,-10.3098840713501,-0.072963573038578,-0.084393717348576,10.0443391799927,1.66287624835968,-3.17282247543335,0.423249632120132,-0.0791015625,0.4951171875,-1.11083984375, 
0.091666666666667,-0.701195240020752,0.655219912528992,-10.3109979629517,-0.08981117606163,-0.110400281846523,10.026125907898,1.67171287536621,-3.2811450958252,0.36277437210083,-0.076171875,0.4970703125,-1.1103515625, 
0.1,-0.700882732868195,0.654352426528931,-10.3109426498413,-0.072758376598358,-0.100438989698887,10.0452194213867,1.69328033924103,-3.3087317943573,0.466025412082672,-0.07763671875,0.49462890625,-1.10986328125, 
0.108333333333333,-0.701247155666351,0.654006659984589,-10.3117685317993,-0.089157596230507,-0.110445745289326,10.0329942703247,1.60708832740784,-3.23716568946838,0.384546548128128,-0.076171875,0.49365234375,-1.11181640625, 
0.116666666666667,-0.701433420181274,0.653694868087769,-10.3121957778931,-0.07650638371706,-0.114058159291744,10.0397863388062,1.63407278060913,-3.24143004417419,0.408841609954834,-0.08056640625,0.49365234375,-1.11328125, 
0.125,-0.701351463794708,0.653828918933868,-10.3122701644897,-0.077836118638516,-0.136081293225288,9.99542713165283,1.65967440605164,-3.18171072006226,0.493253320455551,-0.07666015625,0.49560546875,-1.11376953125, 
0.133333333333333,-0.701019108295441,0.654175162315369,-10.3125591278076,-0.086095958948135,-0.101828418672085,10.0478858947754,1.69653344154358,-3.16192364692688,0.427629679441452,-0.076171875,0.4951171875,-1.10888671875, 
0.141666666666667,-0.701388537883758,0.653438806533814,-10.3130226135254,-0.098163604736328,-0.093448132276535,10.0221700668335,1.6058714389801,-3.28489708900452,0.414476662874222,-0.07666015625,0.49462890625,-1.11181640625, 
0.15,-0.701420664787293,0.653528809547424,-10.3126087188721,-0.099834151566029,-0.102992452681065,10.0267715454102,1.65129864215851,-3.19574761390686,0.509544014930725,-0.07763671875,0.49462890625,-1.11181640625, 
0.158333333333333,-0.701125025749206,0.652841329574585,-10.3121013641357,-0.088132336735725,-0.110691569745541,10.0214548110962,1.68528842926025,-3.27817344665527,0.54294490814209,-0.076171875,0.4931640625,-1.111328125, 
0.166666666666667,-0.70122766494751,0.652015924453735,-10.3121347427368,-0.095849551260471,-0.101930476725101,10.0100250244141,1.64285850524902,-3.30462026596069,0.453794568777084,-0.0751953125,0.4970703125,-1.10986328125, 
0.175,-0.700660765171051,0.651280164718628,-10.3127250671387,-0.086205080151558,-0.135249733924866,10.0330295562744,1.71989333629608,-3.28474354743958,0.397635370492935,-0.078125,0.49365234375,-1.1103515625, 
0.183333333333333,-0.70066773891449,0.651453673839569,-10.3121852874756,-0.090636849403381,-0.111571379005909,10.0223989486694,1.65406501293182,-3.18464374542236,0.525373637676239,-0.07763671875,0.49267578125,-1.11083984375, 
0.191666666666667,-0.700774431228638,0.651947140693665,-10.31263256073,-0.093054562807083,-0.113096281886101,10.0373725891113,1.63797926902771,-3.13729596138,0.425631791353226,-0.0771484375,0.4931640625,-1.1103515625, 
0.2,-0.700968325138092,0.651890695095062,-10.3125915527344,-0.071504175662994,-0.090215682983399,10.0269222259521,1.63148605823517,-3.21084690093994,0.464936792850494,-0.07763671875,0.494140625,-1.11279296875, 
0.208333333333333,-0.700328886508942,0.651318788528442,-10.3125743865967,-0.073661550879479,-0.104551337659359,10.0251789093018,1.72797465324402,-3.26630163192749,0.482251971960068,-0.076171875,0.4931640625,-1.1123046875, 
0.216666666666667,-0.701448500156403,0.651679515838623,-10.3122110366821,-0.080499812960625,-0.110096715390682,9.99507427215576,1.52042269706726,-3.16202640533447,0.503435015678406,-0.0751953125,0.4931640625,-1.11181640625, 
0.225,-0.701368987560272,0.652518630027771,-10.3114070892334,-0.097340419888496,-0.11481349915266,9.99886894226074,1.66046857833862,-3.09751677513123,0.570967018604279,-0.07861328125,0.49365234375,-1.111328125, 
0.233333333333333,-0.701502084732056,0.652858316898346,-10.3117408752441,-0.078444950282574,-0.113167494535446,10.0266704559326,1.63881170749664,-3.16287159919739,0.4190873503685,-0.07763671875,0.49462890625,-1.10986328125, 
0.241666666666667,-0.701997995376587,0.653013288974762,-10.3114728927612,-0.097847871482372,-0.101652175188065,10.0490112304688,1.59119486808777,-3.17888045310974,0.506995379924774,-0.078125,0.49560546875,-1.111328125, 
0.25,-0.702101469039917,0.652860641479492,-10.3117923736572,-0.067083366215229,-0.110965393483639,10.0174951553345,1.64424169063568,-3.22224497795105,0.422622054815292,-0.07666015625,0.49462890625,-1.109375, 
0.258333333333333,-0.702094972133637,0.652952432632446,-10.3121795654297,-0.084710590541363,-0.105653837323189,9.9997034072876,1.65076065063477,-3.18627023696899,0.432163417339325,-0.078125,0.49365234375,-1.10888671875, 
0.266666666666667,-0.702368974685669,0.652483105659485,-10.3122062683105,-0.075509063899517,-0.105614565312862,10.0212879180908,1.62290489673615,-3.26082015037537,0.455894976854324,-0.0791015625,0.4951171875,-1.1083984375, 
0.275,-0.702517867088318,0.652428269386292,-10.312575340271,-0.081699453294277,-0.112018242478371,10.0291309356689,1.63331747055054,-3.20350861549377,0.442332267761231,-0.078125,0.4921875,-1.10986328125, 
0.283333333333333,-0.70254522562027,0.652098000049591,-10.3130264282227,-0.094665817916393,-0.115462467074394,10.0245542526245,1.65286064147949,-3.24382472038269,0.405652552843094,-0.0771484375,0.494140625,-1.111328125, 
0.291666666666667,-0.702490508556366,0.652080297470093,-10.3124837875366,-0.094340138137341,-0.113701470196247,10.0443592071533,1.65644717216492,-3.19933342933655,0.545890629291534,-0.07861328125,0.4931640625,-1.1103515625, 
0.3,-0.702082395553589,0.651351869106293,-10.3130130767822,-0.085107006132603,-0.099563159048557,10.0563812255859,1.70420467853546,-3.29165983200073,0.39511239528656,-0.07763671875,0.49365234375,-1.109375, 
0.308333333333333,-0.702151119709015,0.650548934936523,-10.3132247924805,-0.08256358653307,-0.102887615561485,10.0419807434082,1.64331948757172,-3.29276084899902,0.452821224927902,-0.0791015625,0.49462890625,-1.10888671875, 
0.316666666666667,-0.701870083808899,0.65057647228241,-10.314112663269,-0.083774887025356,-0.107377223670483,10.0360622406006,1.69047558307648,-3.20165157318115,0.354411393404007,-0.07666015625,0.49365234375,-1.10986328125, 
0.325,-0.70215117931366,0.650172770023346,-10.3146667480469,-0.075544878840447,-0.126523807644844,10.0644006729126,1.6182816028595,-3.24451684951782,0.416641116142273,-0.0771484375,0.4951171875,-1.10986328125, 
0.333333333333333,-0.702602088451386,0.650260329246521,-10.314697265625,-0.090211264789105,-0.125038594007492,10.0166797637939,1.60155582427979,-3.19418501853943,0.455856591463089,-0.07666015625,0.49560546875,-1.1103515625, 
0.341666666666667,-0.702606201171875,0.649894893169403,-10.315803527832,-0.097353905439377,-0.108838394284248,10.0517921447754,1.65101647377014,-3.23923969268799,0.341207176446915,-0.0771484375,0.49560546875,-1.1123046875, 
0.35,-0.703184366226196,0.649875938892365,-10.3162021636963,-0.076070629060268,-0.133461058139801,10.0048685073853,1.58655858039856,-3.20646715164185,0.412171512842178,-0.0751953125,0.49365234375,-1.11083984375, 
0.358333333333333,-0.704003274440765,0.649584174156189,-10.3165311813354,-0.093281835317612,-0.117935813963413,10.0093984603882,1.55360567569733,-3.23109436035156,0.4302679002285,-0.0791015625,0.49658203125,-1.1123046875, 
0.366666666666667,-0.704272747039795,0.648625075817108,-10.3168983459473,-0.079582184553146,-0.109825320541859,10.0102739334106,1.62281537055969,-3.31977128982544,0.41420778632164,-0.0751953125,0.49267578125,-1.1083984375, 
0.375,-0.704598903656006,0.649223446846008,-10.3168659210205,-0.097007393836975,-0.109418712556362,10.0354557037354,1.61267232894897,-3.12372016906738,0.477654337882996,-0.078125,0.49609375,-1.11181640625, 
0.383333333333333,-0.705853760242462,0.649879992008209,-10.3171577453613,-0.087290197610855,-0.1107492223382,10.0210752487183,1.50420892238617,-3.12565398216248,0.426208108663559,-0.076171875,0.49560546875,-1.111328125, 
0.391666666666667,-0.706146478652954,0.650102078914642,-10.3172950744629,-0.09336918592453,-0.107780456542969,10.02649974823,1.61770558357239,-3.16983842849731,0.45225778222084,-0.07958984375,0.49267578125,-1.10986328125, 
0.4,-0.706411898136139,0.650363862514496,-10.3173303604126,-0.092286169528961,-0.097996145486832,10.0248517990112,1.62211120128632,-3.1732964515686,0.457457482814789,-0.07958984375,0.49560546875,-1.111328125, 
0.408333333333333,-0.706296861171722,0.650386869907379,-10.3178806304932,-0.085266880691052,-0.114733546972275,10.0155334472656,1.6660395860672,-3.19335246086121,0.419650852680206,-0.07861328125,0.49560546875,-1.10888671875, 
0.416666666666667,-0.706463217735291,0.649874627590179,-10.3177042007446,-0.086057789623737,-0.119941934943199,10.0153846740723,1.63440585136414,-3.26665997505188,0.479664921760559,-0.076171875,0.49462890625,-1.11083984375, 
0.425,-0.700931966304779,0.65074872970581,-10.3092203140259,-0.074146941304207,-0.115663290023804,10.0341787338257,1.64288425445557,-3.25718283653259,0.490986436605454,-0.07958984375,0.494140625,-1.11181640625, 
0.433333333333333,-0.701057851314545,0.65073698759079,-10.3100452423096,-0.084682136774063,-0.108513809740543,10.0353384017944,1.64096331596375,-3.2064414024353,0.359995275735855,-0.07861328125,0.49560546875,-1.10888671875, 
0.441666666666667,-0.701069116592407,0.651956260204315,-10.3105096817017,-0.092653639614582,-0.103772856295109,10.059380531311,1.64922392368317,-3.05018162727356,0.429499536752701,-0.07763671875,0.49462890625,-1.1142578125, 
0.45,-0.701312839984894,0.651519358158112,-10.311224937439,-0.068129949271679,-0.11548313498497,10.0280628204346,1.62700319290161,-3.25521016120911,0.373852491378784,-0.07470703125,0.4951171875,-1.109375, 
0.458333333333333,-0.701513648033142,0.651895344257355,-10.3119611740112,-0.094775751233101,-0.105788916349411,10.0167083740234,1.62824583053589,-3.15120410919189,0.37673419713974,-0.076171875,0.49462890625,-1.1123046875, 
0.466666666666667,-0.701582372188568,0.652192652225494,-10.311710357666,-0.09737815707922,-0.097832910716534,9.99710941314697,1.64474141597748,-3.16901922225952,0.489718586206436,-0.07666015625,0.49462890625,-1.1103515625, 
0.475,-0.700994729995728,0.651935935020447,-10.3118762969971,-0.081153802573681,-0.116313792765141,10.0234794616699,1.72191691398621,-3.22834134101868,0.454678267240524,-0.07666015625,0.4951171875,-1.1103515625, 
0.483333333333333,-0.700619578361511,0.65176272392273,-10.3120708465576,-0.077152922749519,-0.126402109861374,10.036940574646,1.70063126087189,-3.22422957420349,0.436184734106064,-0.07861328125,0.494140625,-1.1123046875, 
0.491666666666667,-0.700444996356964,0.65139251947403,-10.3115568161011,-0.067342557013035,-0.112655721604824,10.0206069946289,1.6692795753479,-3.24274921417236,0.549041092395783,-0.0791015625,0.49658203125,-1.11181640625, 
0.5,-0.700503408908844,0.651331543922424,-10.3121776580811,-0.070668295025826,-0.097097054123879,10.0488033294678,1.6494288444519,-3.21038579940796,0.385391801595688,-0.07666015625,0.4921875,-1.11083984375, 
0.508333333333333,-0.700641632080078,0.651238143444061,-10.3122863769531,-0.094185948371887,-0.119370967149735,10.0607414245605,1.63367581367493,-3.20804190635681,0.45652249455452,-0.07666015625,0.49560546875,-1.10791015625, 
0.516666666666667,-0.700869798660278,0.651451826095581,-10.3119430541992,-0.064983509480953,-0.123852580785751,10.0161085128784,1.62681138515472,-3.17930293083191,0.502039074897766,-0.07763671875,0.49462890625,-1.11083984375, 
