Time,phi,theta,psi,f_x,f_y,f_z,w_x,w_y,w_z,Mag_X,Mag_Y,Mag_Z,
0,-0.545862555503845,0.993609607219696,-56.1280708312988,0,0,0,0,0,0,-0.21044921875,0.1787109375,-1.28466796875, 
0.008333333333333,-0.546682775020599,0.994206070899963,-56.1287117004395,-0.177142858505249,-0.08341696113348,9.76423645019531,1.45413291454315,1.19975793361664,0.447006791830063,-0.20947265625,0.17919921875,-1.287109375, 
0.016666666666667,-0.546833038330078,0.993376016616821,-56.1295204162598,-0.163316264748573,-0.09382576495409,9.77122497558594,1.53563725948334,1.02786076068878,0.434122860431671,-0.20751953125,0.1767578125,-1.28662109375, 
0.025,-0.547521770000458,0.993071615695953,-56.1298446655273,-0.182920664548874,-0.064411468803883,9.73236083984375,1.46937322616577,1.09059011936188,0.486196577548981,-0.20849609375,0.1767578125,-1.28759765625, 
0.033333333333333,-0.547804951667785,0.992340385913849,-56.1299171447754,-0.181515589356422,-0.106682039797306,9.78809070587158,1.51665723323822,1.03890061378479,0.537758052349091,-0.20849609375,0.1787109375,-1.2880859375, 
0.041666666666667,-0.548813700675964,0.992628216743469,-56.1298561096191,-0.18834376335144,-0.098287843167782,9.7999439239502,1.4300811290741,1.16251480579376,0.529920101165772,-0.2080078125,0.17822265625,-1.28955078125, 
0.05,-0.548879265785217,0.992234528064728,-56.1299743652344,-0.172325402498245,-0.069927990436554,9.78768539428711,1.54334723949432,1.07931983470917,0.525514423847199,-0.2080078125,0.1767578125,-1.2880859375, 
0.058333333333333,-0.548004448413849,0.991813361644745,-56.129451751709,-0.177609473466873,-0.076864711940289,9.77500438690186,1.65597307682037,1.07616925239563,0.585989654064178,-0.20849609375,0.177734375,-1.28759765625, 
0.066666666666667,-0.547808408737183,0.991337597370148,-56.1296424865723,-0.166531577706337,-0.093735583126545,9.78495788574219,1.57533931732178,1.06948399543762,0.513680636882782,-0.2080078125,0.1767578125,-1.28515625, 
0.075,-0.547763705253601,0.990933775901794,-56.1300849914551,-0.160481140017509,-0.071693934500218,9.76951122283936,1.5576399564743,1.07929408550262,0.469880312681198,-0.20751953125,0.17626953125,-1.28662109375, 
0.083333333333333,-0.547554314136505,0.990983486175537,-56.1305313110352,-0.182090803980827,-0.086012840270996,9.80146980285645,1.57772147655487,1.13282787799835,0.491114526987076,-0.21142578125,0.17822265625,-1.28515625, 
0.091666666666667,-0.547799587249756,0.990800619125366,-56.1314582824707,-0.167300626635551,-0.094554699957371,9.77831077575684,1.523521900177,1.10608673095703,0.413119167089462,-0.20703125,0.17724609375,-1.28759765625, 
0.1,-0.548403978347778,0.991272628307342,-56.1320991516113,-0.160425573587418,-0.07875532656908,9.79762744903564,1.48025941848755,1.18336474895477,0.459429681301117,-0.208984375,0.17919921875,-1.28515625, 
0.108333333333333,-0.547719359397888,0.991727232933044,-56.1318283081055,-0.167672947049141,-0.086175046861172,9.73365497589111,1.63217747211456,1.1830061674118,0.557378590106964,-0.20751953125,0.1767578125,-1.2861328125, 
0.116666666666667,-0.547677457332611,0.990886688232422,-56.1320610046387,-0.179793238639832,-0.097893334925175,9.76132488250732,1.55710208415985,1.02496647834778,0.517907023429871,-0.208984375,0.17724609375,-1.28564453125, 
0.125,-0.548032343387604,0.99093359708786,-56.1320610046387,-0.180696338415146,-0.101760521531105,9.76198101043701,1.50794851779938,1.13331472873688,0.524617969989777,-0.2099609375,0.1767578125,-1.28662109375, 
0.133333333333333,-0.547619998455048,0.991574943065643,-56.1324729919434,-0.166508331894875,-0.095617510378361,9.7582483291626,1.60159385204315,1.20395863056183,0.496672779321671,-0.208984375,0.17724609375,-1.2890625, 
0.141666666666667,-0.547697961330414,0.991677820682526,-56.132080078125,-0.172438696026802,-0.076220408082008,9.7599458694458,1.54204094409943,1.13792514801025,0.571466326713562,-0.2080078125,0.177734375,-1.2880859375, 
0.15,-0.548549592494965,0.9912109375,-56.1321487426758,-0.167018726468086,-0.096042908728123,9.75516510009766,1.44865143299103,1.07014989852905,0.520852625370026,-0.208984375,0.17626953125,-1.28564453125, 
0.158333333333333,-0.548311293125153,0.991294622421265,-56.1325531005859,-0.173577055335045,-0.078458994626999,9.75951099395752,1.58105146884918,1.13836061954498,0.474106639623642,-0.2099609375,0.17724609375,-1.28955078125, 
0.166666666666667,-0.548586845397949,0.991101324558258,-56.1333541870117,-0.173905417323113,-0.071177937090397,9.75261402130127,1.51965391635895,1.10426807403564,0.426259279251099,-0.2099609375,0.177734375,-1.2880859375, 
0.175,-0.548071444034576,0.991175830364227,-56.1337776184082,-0.174265682697296,-0.091301813721657,9.77728080749512,1.61409366130829,1.13664448261261,0.472364902496338,-0.20703125,0.17822265625,-1.287109375, 
